uuid|_user|_when|theme|datatype|text|ConversationId|User
id_2453|pierre@lajavaness.com|2020-04-03 14:38:02|RACCO|text|compteur gaz dans gaine technique electrique|BdH1LQEFbxJ5UXMeeMFJNR-5|B26270
id_2738|jindun@lajavaness.com|2020-04-03 14:38:07|RACCO|text|aode|FGZmjhWAFlk84tGfnui48J-o|H35779
id_3184|pierre@lajavaness.com|2020-04-03 14:38:07|SUPPRIMER|text|qu'est ce qu'on mange a midi|5bNXKIrIDL8GaGb9bWBmPY-o|I70971
id_2462|pierre@lajavaness.com|2020-04-03 14:38:12|JSP|text|delais après retour devis sur di?|7cfgVsVrKXfHJiWUmSWqza-g|LO7B9A5N
id_1121|pierre@lajavaness.com|2020-04-03 14:38:15|AD|text|Le client souhaite donner ses index par téléphone|GT6qIEgwuu0ETaCyumFS70-g|J09378
id_1122|pierre@lajavaness.com|2020-04-03 14:38:16|AD|text|index de relève|GT6qIEgwuu0ETaCyumFS70-g|J09378
id_402|pierre@lajavaness.com|2020-04-03 14:38:18|RACCO|text|prix pour un raccordement|DJvuTn3xqO33gSISOkXEQF|J09378
id_403|pierre@lajavaness.com|2020-04-03 14:38:19|RACCO|text|Quel est le coût du raccordement d'une installation de production ?|DJvuTn3xqO33gSISOkXEQF|J09378
id_221|pierre@lajavaness.com|2020-04-03 14:38:23|JSP|text|cu au|2RZR3pnE07kUUa2Qb12OX|H99846
id_222|pierre@lajavaness.com|2020-04-03 14:38:25|RACCO|text|Quelle est la définition de Autorisation d'Urbanisme|2RZR3pnE07kUUa2Qb12OX|H99846
id_223|pierre@lajavaness.com|2020-04-03 14:38:26|RACCO|text|Quelle est la définition de Certificat d'urbanisme|2RZR3pnE07kUUa2Qb12OX|H99846
id_661|pierre@lajavaness.com|2020-04-03 14:38:29|JSP|text|sslt|6eI6hc6Vc2LLxp9kWZSGGh|F29346
id_2461|jindun@lajavaness.com|2020-04-03 14:38:29|RACCO|text|delais pour DI?|7cfgVsVrKXfHJiWUmSWqza-g|LO7B9A5N
id_662|pierre@lajavaness.com|2020-04-03 14:38:30|RACCO|text|c'est quoi un raccordement|6eI6hc6Vc2LLxp9kWZSGGh|F29346
id_663|jindun@lajavaness.com|2020-04-03 14:38:30|RACCO|text|prix raccordement|6eI6hc6Vc2LLxp9kWZSGGh|F29346
id_2140|pierre@lajavaness.com|2020-04-03 14:38:31|RACCO|text|coffret rembt|9aNKGRTlOoyL1bpvprjp9g-g|E85203
id_1517|jindun@lajavaness.com|2020-04-03 14:38:33|RACCO|text|Quelle est la profondeur d'une tranchée ?|7i7ELrq19J2LOU4sCS38NH-g|H52157
id_1518|pierre@lajavaness.com|2020-04-03 14:38:33|PHATIQUE|text|Merci|7i7ELrq19J2LOU4sCS38NH-g|H52157
id_3259|jindun@lajavaness.com|2020-04-03 14:38:40|RACCO QG|text|taux de tva|IPDHFR0mhkM5PY84LxfEe-j|c48870
id_3260|pierre@lajavaness.com|2020-04-03 14:38:37|JSP|text|tva pro|IPDHFR0mhkM5PY84LxfEe-j|c48870
id_601|pierre@lajavaness.com|2020-04-03 14:38:43|AD|text|que faire en cas de micro coupures ?|Ih8H5QlMeaoFwcsN3c0MlW|I05645
id_3261|jindun@lajavaness.com|2020-04-03 14:38:41|RACCO|text|Quelle est la longueur autorisée du branchement|Yk9GavLH906CnRQhXVCyl-j|J36255
id_3455|pierre@lajavaness.com|2020-04-03 14:39:16|RACCO|text|que signifie Orme|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3456|jindun@lajavaness.com|2020-04-03 14:39:19|JSP SUPPRIMER|text|gni|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3457|jindun@lajavaness.com|2020-04-03 14:39:27|SUPPRIMER|text|et vite|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3458|pierre@lajavaness.com|2020-04-03 14:39:38|JSP|text|SGE|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3459|jindun@lajavaness.com|2020-04-03 14:40:14|JSP|text|Mark 3|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3461|jindun@lajavaness.com|2020-04-03 14:40:21|JSP|text|Masse salariale|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3462|jindun@lajavaness.com|2020-04-03 14:40:28|JSP|text|onigramme de l'entreprise|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3463|jindun@lajavaness.com|2020-04-03 14:40:36|RACCO|text|qu'est ce que Cimone|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3464|jindun@lajavaness.com|2020-04-03 14:40:39|PHATIQUE|text|s'il te plait|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3465|jindun@lajavaness.com|2020-04-03 14:40:45|PHATIQUE TAG1|text|allez|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3466|jindun@lajavaness.com|2020-04-03 14:40:46|RACCO|text|Cimone|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3467|jindun@lajavaness.com|2020-04-03 14:40:49|TAG1|text|pas envie|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3468|jindun@lajavaness.com|2020-04-03 14:40:55|RACCO|text|prestataires|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3469|jindun@lajavaness.com|2020-04-03 14:41:05|JSP|text|Ing-e-pilot|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3470|jindun@lajavaness.com|2020-04-03 14:41:11|JSP|text|lien e-plans|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3471|jindun@lajavaness.com|2020-04-03 14:41:16|RACCO|text|lien Ginko RC|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3472|jindun@lajavaness.com|2020-04-03 14:41:22|TAG1|text|la réponse est inapproprié|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3473|jindun@lajavaness.com|2020-04-03 14:41:28|RACCO|text|je demande le lien de Ginko|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3474|jindun@lajavaness.com|2020-04-03 14:41:32|TAG1|text|pas Cimone, GINKO !!!|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3475|jindun@lajavaness.com|2020-04-03 14:41:44|SUPPRIMER|text|G I N K O|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_3476|jindun@lajavaness.com|2020-04-03 14:41:49|SUPPRIMER|text|désespoir|5w0ImgJIGiaJw1B1aEeLci-j|I54545
id_1149|jindun@lajavaness.com|2020-04-03 14:41:54|JSP|text|c14100|28qMhvUnwtlADkg5ra9EKL-g|E85203
id_1150|jindun@lajavaness.com|2020-04-03 14:41:56|JSP|text|c15100|28qMhvUnwtlADkg5ra9EKL-g|E85203
id_3340|jindun@lajavaness.com|2020-04-03 14:42:02|JSP|text|Qu'est ce qu'un ECP2D|HcejFkjUX1mHZO7mDhdSbB-j|AL5D677N
id_3341|jindun@lajavaness.com|2020-04-03 14:43:09|RACCO|text|qu'est ce que le code VGDO|HcejFkjUX1mHZO7mDhdSbB-j|AL5D677N
id_1923|jindun@lajavaness.com|2020-04-03 14:43:17|RACCO PROD|text|Lors d'une demande de raccordement de production, dans quels cas doit-on déclarer une valeur Q ?|HRBf8Dd80ooDBvvXtzBSqp-j|A21577
id_2487|jindun@lajavaness.com|2020-04-03 14:43:21|RACCO|text|Quelles sont les 3 conditions pour faire la mise en service du compteur|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2488|jindun@lajavaness.com|2020-04-03 14:43:28|RACCO|text|C'est quoi le code de bonne conduite ?|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2489|jindun@lajavaness.com|2020-04-03 14:43:34|RACCO|text|le consuel c'est quoi|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2490|jindun@lajavaness.com|2020-04-03 14:43:35|RACCO|text|quelle est la durée de validité du consuel|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2491|jindun@lajavaness.com|2020-04-03 14:43:37|RACCO|text|C'est quoi une extension de réseau|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2492|jindun@lajavaness.com|2020-04-03 14:43:37|RACCO|text|C'est quoi un coffret type 2|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2493|jindun@lajavaness.com|2020-04-03 14:43:48|RACCO|text|Quelle est le diametre d'un fourreau |JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2494|jindun@lajavaness.com|2020-04-03 14:43:58|RACCO|text|C est quoi une goulotte GTL|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2495|jindun@lajavaness.com|2020-04-03 14:44:00|RACCO|text|Quel fourreau pour un vide sanitaire|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2496|jindun@lajavaness.com|2020-04-03 14:44:01|RACCO|text|quel fourreau pour sun sous sol|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2497|jindun@lajavaness.com|2020-04-03 14:44:01|RACCO|text|quel fourreau pour un sous sol|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2498|jindun@lajavaness.com|2020-04-03 14:44:02|RACCO|text|quel fourreau si  il transite par un sous sol|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2499|jindun@lajavaness.com|2020-04-03 14:44:03|RACCO|text|quelle gaine si il transite par un sous sol|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2500|jindun@lajavaness.com|2020-04-03 14:44:04|RACCO|text|quelle gaine si elle transite par un sous sol|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2501|jindun@lajavaness.com|2020-04-03 14:44:04|RACCO|text|quelle gaine si elle traverse un sous sol|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2502|jindun@lajavaness.com|2020-04-03 14:44:15|JSP|text|c est quoi les smarts grids|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2503|jindun@lajavaness.com|2020-04-03 14:44:17|RACCO|text|triphasé et monophasé différences|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2504|jindun@lajavaness.com|2020-04-03 14:44:18|RACCO|text|comment passer de tri en mono|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2505|jindun@lajavaness.com|2020-04-03 14:44:22|RACCO|text|c'est quoi une viabilisation|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2506|jindun@lajavaness.com|2020-04-03 14:44:37|AD QG|text|c'est quoi les heures creuses|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2508|pierre@lajavaness.com|2020-04-03 14:45:02|RACCO|text|convention de passage|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2509|pierre@lajavaness.com|2020-04-03 14:45:03|RACCO|text|lotisseur|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2510|pierre@lajavaness.com|2020-04-03 14:45:04|RACCO|text|c'est quoi un pavillonneur|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2511|pierre@lajavaness.com|2020-04-03 14:45:05|RACCO|text|c'est quoi un branchement collectif |JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2512|pierre@lajavaness.com|2020-04-03 14:45:08|JSP|text|fiche SGE|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2513|pierre@lajavaness.com|2020-04-03 14:45:09|RACCO|text|permis de construire c'est quoi|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2514|pierre@lajavaness.com|2020-04-03 14:45:11|RACCO|text|branchement caravane|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2515|pierre@lajavaness.com|2020-04-03 14:45:17|JSP|text|autorisation de stationnement|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2507|jindun@lajavaness.com|2020-04-03 14:45:16|LINKY QG|text|tarif ejp|JFIdASGXBoO7RQ8UmHBLk9-g|G68734
id_2725|pierre@lajavaness.com|2020-04-03 14:45:18|RACCO|text|combien côute un déplacement de tableau de comptage|FtE2E0FRLcgmpoWOZfF3Q-o|J97373
id_2727|pierre@lajavaness.com|2020-04-03 14:45:19|RACCO|text|c'est quoi la distance maxiamel d'une liaison privative ,|FtE2E0FRLcgmpoWOZfF3Q-o|J97373
id_2728|pierre@lajavaness.com|2020-04-03 14:45:20|RACCO|text|combien côute la prse d'un branchement provisoire ?|FtE2E0FRLcgmpoWOZfF3Q-o|J97373
id_2729|pierre@lajavaness.com|2020-04-03 14:45:21|RACCO|text|le prix d'un branchement provisoire ?|FtE2E0FRLcgmpoWOZfF3Q-o|J97373
id_3503|pierre@lajavaness.com|2020-04-03 14:45:27|SUPPRIMER|text|que signifie socrac?|5olMtNVW25pDgKKX7qL7Io-j|D14543
id_3504|pierre@lajavaness.com|2020-04-03 14:45:31|JSP|text|quels sont les puissances de TJ|5olMtNVW25pDgKKX7qL7Io-j|D14543
id_1393|pierre@lajavaness.com|2020-04-03 14:45:32|JSP|text|Bonjour, Peux tu me donner des informations sur la loi ELAN|D3whKj4k3Fg5h16zWXcQM6-5|H04656
id_1394|pierre@lajavaness.com|2020-04-03 14:45:40|JSP|text|FAUT IL UN CONSUEL POUR UN PASSAGE DE TARIF JAUNE EN TARIF BLEU|D3whKj4k3Fg5h16zWXcQM6-5|H04656
id_1395|pierre@lajavaness.com|2020-04-03 14:45:44|JSP|text|UN CONSUEL EST IL NECESSAIRE POUR UN PASSAGE DE TARIF JAUNE EN TARIF BLEU|D3whKj4k3Fg5h16zWXcQM6-5|H04656
id_432|pierre@lajavaness.com|2020-04-03 14:45:50|SUPPRIMER|text|rien pour l'instant?|Fvpj1TPwoON69TaxcOJ0Xv|G54078
id_2367|pierre@lajavaness.com|2020-04-03 14:45:53|QG|text|Quelles sont la ou les applications pour smartphone d'E ?|EiaZfUJfzaH5286Oi5ZS44-5|I71874
id_2368|pierre@lajavaness.com|2020-04-03 14:45:55|QG|text|"Quelles sont les fonctionnalités de l'application pour smartphone d'E : ""E à mes côtés"" ?"|EiaZfUJfzaH5286Oi5ZS44-5|I71874
id_2369|pierre@lajavaness.com|2020-04-03 14:45:57|QG|text|"Que permet l'application pour smartphone d'E : ""E à mes côtés"" ?"|EiaZfUJfzaH5286Oi5ZS44-5|I71874
id_2370|pierre@lajavaness.com|2020-04-03 14:46:02|AD|text|Un client réclammant nous contacte. Que faire ?|EiaZfUJfzaH5286Oi5ZS44-5|I71874
id_2371|pierre@lajavaness.com|2020-04-03 14:46:03|AD|text|comment enregistrer la réclammation d'un client ?|EiaZfUJfzaH5286Oi5ZS44-5|I71874
id_2372|pierre@lajavaness.com|2020-04-03 14:46:04|AD|text|comment saisir une réclamation ?|EiaZfUJfzaH5286Oi5ZS44-5|I71874
id_2373|pierre@lajavaness.com|2020-04-03 14:46:06|AD|text|quelle est l'adresse mail du service client E en Lorraine?|EiaZfUJfzaH5286Oi5ZS44-5|I71874
id_1481|pierre@lajavaness.com|2020-04-03 14:46:10|JSP|text|je veux augmenter ma puissance|6hQIneU1Wqp97GgwMpAihM-5|F29346
id_1482|pierre@lajavaness.com|2020-04-03 14:46:11|RACCO|text|comment définir la puissance de mon raccordement neuf|6hQIneU1Wqp97GgwMpAihM-5|F29346
id_1483|pierre@lajavaness.com|2020-04-03 14:46:13|JSP|text|différence entre mono ou tri|6hQIneU1Wqp97GgwMpAihM-5|F29346
id_2423|pierre@lajavaness.com|2020-04-03 14:46:18|JSP|text|Peut-on réaliser l'intervention de mise en service d'une production en vente totale si la liaison entre l'onduleur et le disjoncteur n'est pas réalisée ? |9BL06Ufgh4NKPJfPIGhACs-5|A21577
id_2868|pierre@lajavaness.com|2020-04-03 14:46:21|JSP|text|quel est le numéro du pole tpr?|At1GpHpFiWZDiuU2k4j61b-o|LO7B9A5N
id_1108|pierre@lajavaness.com|2020-04-03 14:46:24|RACCO|text|COMMENT RECHERCHER UN IEP POUR UN COLLECTIF|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_1109|pierre@lajavaness.com|2020-04-03 14:46:25|RACCO|text|Comment savoir si un chèque a été reçu sur un dossier IEP ?|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_1110|pierre@lajavaness.com|2020-04-03 14:46:27|JSP|text|QU EST CE QUE LE GCC|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_1111|pierre@lajavaness.com|2020-04-03 14:46:30|RACCO|text|A QUI DEMANDER OU ON EN EST POUR DES TRAVAUX DE BOUCHAGE DE FOUILLE|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_1112|pierre@lajavaness.com|2020-04-03 14:46:32|RACCO|text|Quelle est la définition de Fouille|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_1113|pierre@lajavaness.com|2020-04-03 14:46:34|RACCO|text|COMMENT SE PASSE LA DEPOSE DU BP DANS LES VOSGES|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_1114|pierre@lajavaness.com|2020-04-03 14:46:36|RACCO|text|LA PROCEDURE DE DEPOSE DU BP DANS LES VOSQES|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_2726|jindun@lajavaness.com|2020-04-03 14:46:37|RACCO|text|c'est quoi le prix d'un déplacement de tableau de comptage ?|FtE2E0FRLcgmpoWOZfF3Q-o|J97373
id_1115|pierre@lajavaness.com|2020-04-03 14:46:43|SUPPRIMER|text|VOSGES|4Rmt5UAr7q1Iq0QmiLERzw-5|E21254
id_2978|jindun@lajavaness.com|2020-04-03 14:46:46|RACCO LINKY|text|réfaction|ufkb4ZHSM9ETEZaFPdk5u-5|H35779
id_2980|jindun@lajavaness.com|2020-04-03 14:46:51|RACCO|text|pourcentage de réfaction|ufkb4ZHSM9ETEZaFPdk5u-5|H35779
id_667|jindun@lajavaness.com|2020-04-03 14:46:53|TAG1|text|oui je veux bien|GdGgPoACxGDIWB4ciXU0VY|igoffin
id_820|jindun@lajavaness.com|2020-04-03 14:47:00|RACCO|text|servitudes|CQzkziHDPy46osXUs3P2OH-5|C90845
id_821|jindun@lajavaness.com|2020-04-03 14:47:02|PHATIQUE|text|HELLO|CQzkziHDPy46osXUs3P2OH-5|C90845
id_822|jindun@lajavaness.com|2020-04-03 14:47:04|RACCO|text|hauteur tranchée|CQzkziHDPy46osXUs3P2OH-5|C90845
id_2979|pierre@lajavaness.com|2020-04-03 14:47:04|RACCO|text|taux de réfaction|ufkb4ZHSM9ETEZaFPdk5u-5|H35779
id_823|jindun@lajavaness.com|2020-04-03 14:47:05|RACCO|text|profondeur tranchée|CQzkziHDPy46osXUs3P2OH-5|C90845
id_3353|pierre@lajavaness.com|2020-04-03 14:47:06|RACCO|text|INFO PRDE COLLECTIF|4jXmPBuHhxv720973Z1U5t-o|GUEHENNEUX
id_3355|pierre@lajavaness.com|2020-04-03 14:47:08|JSP|text|PASSAGE TARIF JAUNE TARIF BLEU|4jXmPBuHhxv720973Z1U5t-o|GUEHENNEUX
id_412|pierre@lajavaness.com|2020-04-03 14:47:10|RACCO|text|comment obtenir une clef triangle pour ouvrir un coffret?|KUL0UCoNIfnK9PscJt0Tei|G54078
id_413|pierre@lajavaness.com|2020-04-03 14:47:12|JSP|text|Comment faire une fiche trensfert?|KUL0UCoNIfnK9PscJt0Tei|G54078
id_1740|pierre@lajavaness.com|2020-04-03 14:47:29|QG|text|Qui est concerné par la loi Brottes|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1741|pierre@lajavaness.com|2020-04-03 14:47:25|QG|text|Quel est la définition de la loi Brottes ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1742|pierre@lajavaness.com|2020-04-03 14:47:35|JSP|text|Où puis-je tracer un quart d'heure sécurité ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1743|pierre@lajavaness.com|2020-04-03 14:47:41|JSP|text|Quelle est la définition de la PST ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1744|pierre@lajavaness.com|2020-04-03 14:47:42|JSP|text|Quelle est la définition de la Professionnalisation Sur le Temps de Travail ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1745|pierre@lajavaness.com|2020-04-03 14:47:45|JSP|text|Comment visualiser la liste des codes commercialisateurs ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1746|pierre@lajavaness.com|2020-04-03 14:47:46|JSP|text|Comment visualiser la liste des codes de natures d'opération (masque AC sur TGC) ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_3354|jindun@lajavaness.com|2020-04-03 14:48:05|RACCO|text|OU TROUVER LES PRDE|4jXmPBuHhxv720973Z1U5t-o|GUEHENNEUX
id_1747|pierre@lajavaness.com|2020-04-03 14:48:09|JSP|text|Quel code de nature d'opératon choisir dans le masque AC de TGC ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1748|jindun@lajavaness.com|2020-04-03 14:48:10|RACCO|text|Où trouver les codes d'intervention sur TGC ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1749|pierre@lajavaness.com|2020-04-03 14:48:13|QG|text|Quels sont les rôles des distributeurs d'électricité ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1751|pierre@lajavaness.com|2020-04-03 14:48:17|QG|text|Quelle est la définition de Distributeur ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1752|pierre@lajavaness.com|2020-04-03 14:48:20|QG|text|Quelles sont entreprises de fourniture d'électricité ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1753|pierre@lajavaness.com|2020-04-03 14:48:22|QG|text|Quelles sont entreprises de fourniture de gaz ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1754|pierre@lajavaness.com|2020-04-03 14:48:24|QG|text|Quelles sont les entreprises de fourniture de gaz ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1755|pierre@lajavaness.com|2020-04-03 14:48:25|QG|text|Qui sont les acteurs du marché de l'énergie ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_1756|pierre@lajavaness.com|2020-04-03 14:48:39|JSP|text|Quelle est la définition de la CRE ?|EEZFjEJWSrZKHGtxi1Vvem-g|I71874
id_3370|pierre@lajavaness.com|2020-04-03 14:48:40|JSP|text|index|2ZsfUy3dLvDDXemkyFEEX2-o|D87147
id_1387|pierre@lajavaness.com|2020-04-03 14:48:48|JSP|text|ADRESSE MAIL COMPTABILITE|EskiddOPWXWGZKWkHiEZaB-g|E21254
id_1388|pierre@lajavaness.com|2020-04-03 14:48:49|JSP|text|PEUX TU ME DONNER LE MAIL DU SERVICE COMPTABILITE|EskiddOPWXWGZKWkHiEZaB-g|E21254
id_1389|pierre@lajavaness.com|2020-04-03 14:48:56|JSP|text|QU EST CE QU UNE Y7|EskiddOPWXWGZKWkHiEZaB-g|E21254
id_1390|pierre@lajavaness.com|2020-04-03 14:48:59|JSP|text|NUMREODE TELEPHONE DES CPA|EskiddOPWXWGZKWkHiEZaB-g|E21254
id_1391|pierre@lajavaness.com|2020-04-03 14:49:00|RACCO|text|BP SUR POSTE |EskiddOPWXWGZKWkHiEZaB-g|E21254
id_1392|pierre@lajavaness.com|2020-04-03 14:49:05|TAG1|text|MERCI SOCRAC|EskiddOPWXWGZKWkHiEZaB-g|E21254
id_1564|pierre@lajavaness.com|2020-04-03 14:49:14|RACCO|text|quel est la différence entre un type 1 et type 2|FrHePSSHQX6Ie6wukoKhyk-g|FG7B9A0N
id_1565|pierre@lajavaness.com|2020-04-03 14:49:15|RACCO|text|qu'est ce que  le consuel ? |FrHePSSHQX6Ie6wukoKhyk-g|FG7B9A0N
id_1566|pierre@lajavaness.com|2020-04-03 14:49:16|RACCO|text|quel sont les coordonner du consuel ?|FrHePSSHQX6Ie6wukoKhyk-g|FG7B9A0N
id_758|pierre@lajavaness.com|2020-04-03 14:49:17|RACCO|text|Quelles sont les dimensions d'une borne mono CIBE Type 2 ?|LxaElctJLAkEesUI7drCqu-g|D68872
id_759|pierre@lajavaness.com|2020-04-03 14:49:18|RACCO|text|branchement|LxaElctJLAkEesUI7drCqu-g|D68872
id_760|pierre@lajavaness.com|2020-04-03 14:49:19|RACCO|text|Quelle est la définition de Branchement individuel|LxaElctJLAkEesUI7drCqu-g|D68872
id_761|pierre@lajavaness.com|2020-04-03 14:49:20|RACCO|text|Quels sont les types de branchement existant ?|LxaElctJLAkEesUI7drCqu-g|D68872
id_171|pierre@lajavaness.com|2020-04-03 14:49:21|RACCO|text|type 1|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_172|pierre@lajavaness.com|2020-04-03 14:49:22|RACCO|text|type 2|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_173|pierre@lajavaness.com|2020-04-03 14:49:22|RACCO|text|Quelle est la définition de Type 2|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_174|pierre@lajavaness.com|2020-04-03 14:49:30|RACCO|text|viabilisation|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_175|pierre@lajavaness.com|2020-04-03 14:49:30|RACCO|text|Quelle est la définition de Viabilisation|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_176|pierre@lajavaness.com|2020-04-03 14:49:31|RACCO|text|Peut-on déplacer un coffret de viabilisation ?|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_177|pierre@lajavaness.com|2020-04-03 14:49:34|JSP|text|di|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_178|pierre@lajavaness.com|2020-04-03 14:49:40|JSP|text|lr|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_179|pierre@lajavaness.com|2020-04-03 14:49:43|RACCO|text|Quelle est la définition de Liaison réseau|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_180|pierre@lajavaness.com|2020-04-03 14:49:46|RACCO|text|Quelle est la règlementation sur la chute de tension en branchement individuel?|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_181|pierre@lajavaness.com|2020-04-03 14:49:47|RACCO|text|Quelle est la couleur de la gaine en domaine privé?|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_182|pierre@lajavaness.com|2020-04-03 14:49:48|RACCO|text|diametre gaine|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_183|pierre@lajavaness.com|2020-04-03 14:49:49|RACCO|text|Quel est le diamètre du fourreau ?|6dCXNPHIr6b65Mph5ZaHpG|D47374
id_427|pierre@lajavaness.com|2020-04-03 14:49:52|AD|text|congélateur HS suite coupure|FdfU2v4I7QiKJ1QBwpf5pw|J09378
id_428|pierre@lajavaness.com|2020-04-03 14:49:53|AD|text|Perte financière suite coupure électricité|FdfU2v4I7QiKJ1QBwpf5pw|J09378
id_429|pierre@lajavaness.com|2020-04-03 14:49:55|AD|text|client signale une erreur sur son adresse|FdfU2v4I7QiKJ1QBwpf5pw|J09378
id_430|pierre@lajavaness.com|2020-04-03 14:49:56|AD|text|client signale une erreur sur son adresse postale|FdfU2v4I7QiKJ1QBwpf5pw|J09378
id_431|pierre@lajavaness.com|2020-04-03 14:49:57|AD|text|client signale une erreur sur adresse du PDL|FdfU2v4I7QiKJ1QBwpf5pw|J09378
id_933|pierre@lajavaness.com|2020-04-03 14:49:59|RACCO|text|emplacement coffret|5VOLTvRKOfO9aHIC3qBlGn-g|I26372
id_934|pierre@lajavaness.com|2020-04-03 14:50:06|SUPPRIMER|text|tu es mignon|5VOLTvRKOfO9aHIC3qBlGn-g|I26372
id_535|pierre@lajavaness.com|2020-04-03 14:50:10|JSP|text|COMMENT UN CLIENT DOIT NOUS RENVOYER UN DEVIS ACCEPTE|8fPY7XdqvHd11oUVpRDjWm|J09378
id_536|pierre@lajavaness.com|2020-04-03 14:50:11|JSP|text|DEVIS ACCEPTE|8fPY7XdqvHd11oUVpRDjWm|J09378
